Date,Open*,High,Low,Close**,Volume,Market Cap,,
2018/2/13,0.000814,0.000882,0.000689,0.000776,"787,513","174,348,000",110,
2018/2/14,0.000774,0.000934,0.000743,0.000865,"673,825","165,783,000",109,
2018/2/15,0.000862,0.000974,0.000803,0.000845,"1,052,990","184,786,000",108,
2018/2/16,0.000899,0.000927,0.000715,0.000888,"768,353","192,891,000",107,
2018/2/17,0.000887,0.000946,0.000758,0.000879,"450,984","190,437,000",106,
2018/2/18,0.00088,0.000897,0.000747,0.000749,"435,777","188,924,000",105,
2018/2/19,0.000745,0.000871,0.000696,0.00078,"648,410","159,969,000",104,
2018/2/20,0.00078,0.000941,0.000695,0.000776,"1,261,710","167,723,000",103,
2018/2/21,0.000698,0.000772,0.000572,0.000648,"983,162","150,064,000",102,
2018/2/22,0.000719,0.000746,0.000538,0.000598,"709,226","154,895,000",101,
2018/2/23,0.000597,0.000714,0.000519,0.000689,"618,729","128,590,000",100,
2018/2/24,0.000687,0.000707,0.000549,0.00059,"461,857","148,174,000",99,
2018/2/25,0.000589,0.000651,0.000498,0.000571,"376,591","127,254,000",98,
2018/2/26,0.000512,0.00061,0.000436,0.000516,"1,081,180","110,542,000",97,
2018/2/27,0.000595,0.000612,0.000415,0.000448,"886,827","128,576,000",96,
2018/2/28,0.000525,0.000545,0.000328,0.000415,"1,275,230","113,609,000",95,
2018/3/1,0.000415,0.00054,0.000412,0.000449,"588,604","89,944,100",94,
2018/3/2,0.000449,0.000543,0.000432,0.00044,"613,759","97,326,700",93,
2018/3/3,0.00044,0.000526,0.000361,0.000447,"350,159","95,370,300",92,
2018/3/4,0.000447,0.000447,0.00034,0.000351,"647,255","96,906,800",91,
2018/3/5,0.00035,0.000446,0.000345,0.000347,"686,905","75,893,500",90,
2018/3/6,0.000347,0.000425,0.000324,0.000329,"277,434","75,421,000",89,
2018/3/7,0.000329,0.000385,0.000298,0.000356,"273,524","71,564,700",88,
2018/3/8,0.000356,0.000388,0.000285,0.00029,"396,751","77,456,200",87,
2018/3/9,0.000288,0.000356,0.000211,0.000281,"433,663","62,799,600",86,
2018/3/10,0.000281,0.000356,0.000217,0.000269,"182,056","61,500,300",85,
2018/3/11,0.000269,0.000318,0.00019,0.000286,"465,169","58,863,500",84,
2018/3/12,0.000286,0.000296,0.000207,0.000276,"421,871","62,634,600",83,
2018/3/13,0.000274,0.000281,0.000209,0.000266,"237,069","60,047,500",82,
2018/3/14,0.000265,0.000275,0.000193,0.000244,"220,013","58,254,100",81,
2018/3/15,0.000244,0.00025,0.00019,0.000247,"171,013","53,674,700",80,
2018/3/16,0.000247,0.000321,0.000238,0.00025,"553,640","54,300,900",79,
2018/3/17,0.00025,0.000311,0.000186,0.000239,"207,322","54,966,200",78,
2018/3/18,0.00024,0.000297,0.000219,0.00025,"169,342","52,847,900",77,
2018/3/19,0.000249,0.00031,0.000247,0.000269,"179,662","54,896,300",76,
2018/3/20,0.000268,0.000343,0.000266,0.000306,"214,573","59,047,100",75,
2018/3/21,0.000295,0.000338,0.000267,0.000324,"439,094","64,927,400",74,
2018/3/22,0.000326,0.000337,0.000259,0.000265,"103,076","71,844,700",73,
2018/3/23,0.000266,0.000313,0.000246,0.000313,"204,833","58,755,600",72,
2018/3/24,0.000267,0.000321,0.000206,0.000257,"135,252","59,059,100",71,
2018/3/25,0.000254,0.000257,0.000203,0.000221,"74,733","56,121,800",70,
2018/3/26,0.000221,0.000251,0.000199,0.000233,"79,119","48,840,700",69,
2018/3/27,0.000211,0.000238,0.000195,0.000226,"101,363","46,643,400",68,
2018/3/28,0.000228,0.000241,0.000187,0.000209,"78,725","50,586,800",67,
2018/3/29,0.000208,0.000234,0.000177,0.000197,"95,492","46,047,900",66,
2018/3/30,0.000197,0.000201,0.000162,0.00019,"95,387","43,727,600",65,
2018/3/31,0.000186,0.000201,0.000162,0.000194,"138,771","41,308,200",64,
2018/4/1,0.000194,0.000197,0.000143,0.000158,"58,224","43,142,600",63,
2018/4/2,0.000156,0.000198,0.000147,0.000152,"160,690","34,663,700",62,
2018/4/3,0.000152,0.000212,0.000148,0.000195,"116,745","33,766,500",61,
2018/4/4,0.000195,0.000201,0.000164,0.000167,"98,105","43,458,600",60,
2018/4/5,0.000167,0.000192,0.000158,0.000163,"91,660","37,101,900",59,
2018/4/6,0.000163,0.000189,0.000151,0.000152,"114,150","36,228,100",58,
2018/4/7,0.000152,0.000192,0.000146,0.000146,"135,785","33,839,500",57,
2018/4/8,0.000152,0.000193,0.000136,0.000141,"311,034","33,931,200",56,
2018/4/9,0.000141,0.0002,0.000084,0.000136,"208,014","31,453,800",55,
2018/4/10,0.000136,0.000137,0.000087,0.000134,"124,767","30,353,800",54,
2018/4/11,0.000134,0.000204,0.000097,0.000199,"437,655","30,038,300",53,
2018/4/12,0.000201,0.000215,0.000153,0.000192,"108,958","44,840,600",52,
2018/4/13,0.000185,0.000226,0.000177,0.000177,"157,001","41,338,800",51,
2018/4/14,0.000175,0.000209,0.000156,0.000165,"173,113","39,186,100",50,
2018/4/15,0.000188,0.000217,0.000162,0.000176,"164,226","42,077,100",49,
2018/4/16,0.000176,0.000226,0.000154,0.000216,"195,732","39,523,500",48,
2018/4/17,0.000169,0.000222,0.000137,0.000158,"469,107","37,865,600",47,
2018/4/18,0.000158,0.000229,0.000109,0.000164,"180,999","35,523,400",46,
2018/4/19,0.000164,0.000223,0.000114,0.000223,"227,384","36,821,100",45,
2018/4/20,0.000224,0.000238,0.000167,0.000198,"155,785","50,364,000",44,
2018/4/21,0.000199,0.000248,0.000177,0.000181,"227,915","44,641,700",43,
2018/4/22,0.000181,0.000241,0.000178,0.000207,"149,253","40,612,800",42,
2018/4/23,0.000201,0.000237,0.000174,0.000179,"315,638","45,308,500",41,
2018/4/24,0.000121,0.000264,0.000121,0.000224,"458,255","27,291,600",40,
2018/4/25,0.000221,0.000265,0.000177,0.000214,"157,017","49,846,200",39,
2018/4/26,0.000215,0.000248,0.000172,0.00024,"169,379","48,511,500",38,
2018/4/27,0.000241,0.000258,0.000179,0.000179,"285,657","54,314,000",37,
2018/4/28,0.000179,0.000251,0.000179,0.0002,"154,867","40,465,000",36,
2018/4/29,0.000198,0.000255,0.000127,0.000188,"158,608","44,664,200",35,
2018/4/30,0.000188,0.00025,0.000123,0.000234,"300,888","42,466,600",34,
2018/5/1,0.000235,0.000243,0.000137,0.000194,"431,806","53,204,200",33,
2018/5/2,0.000196,0.000234,0.000145,0.000198,"188,928","44,262,500",32,
2018/5/3,0.000199,0.000249,0.000132,0.000195,"259,090","45,028,800",31,
2018/5/4,0.000195,0.000228,0.000139,0.000191,"194,462","44,216,900",30,
2018/5/5,0.000192,0.000265,0.000126,0.000195,"270,662","43,472,600",29,
2018/5/6,0.000194,0.000207,0.000131,0.000174,"143,703","44,117,100",28,
2018/5/7,0.000174,0.000183,0.000126,0.000168,"355,344","39,436,900",27,
2018/5/8,0.000168,0.00018,0.000144,0.00017,"72,316","38,243,100",26,
2018/5/9,0.00017,0.000171,0.000133,0.00017,"99,288","38,645,000",25,
2018/5/10,0.000171,0.000174,0.000135,0.000161,"86,893","38,837,300",24,
2018/5/11,0.000161,0.000169,0.00013,0.000146,"88,567","36,614,100",23,
2018/5/12,0.000149,0.000164,0.000135,0.000142,"58,000","33,951,300",22,
2018/5/13,0.000154,0.000163,0.000137,0.000148,"38,398","35,192,800",21,
2018/5/14,0.000145,0.000164,0.000137,0.000148,"80,081","32,984,900",20,
2018/5/15,0.000148,0.000168,0.00011,0.000157,"197,288","33,835,200",19,
2018/5/16,0.000154,0.000244,0.00011,0.000178,"773,786","35,105,400",18,
2018/5/17,0.000184,0.000233,0.000184,0.000194,"438,649","41,986,900",17,
2018/5/18,0.000219,0.000237,0.000181,0.000237,"307,491","50,063,700",16,
2018/5/19,0.000228,0.000403,0.000191,0.000332,"4,066,180","52,153,700",15,
2018/5/20,0.000331,0.000382,0.000235,0.000252,"1,930,540","75,703,600",14,
2018/5/21,0.000256,0.000325,0.000205,0.000254,"1,357,940","58,696,600",13,
2018/5/22,0.000263,0.000316,0.000196,0.000201,"872,406","60,136,500",12,
2018/5/23,0.000239,0.000254,0.000098,0.000191,"2,795,310","54,663,300",11,
2018/5/24,0.000192,0.000205,0.00012,0.000152,"538,505","43,932,100",10,
2018/5/25,0.000154,0.000207,0.000111,0.000169,"418,206","35,238,200",9,
2018/5/26,0.000169,0.000204,0.000149,0.000191,"210,598","38,826,100",8,
2018/5/27,0.000192,0.000192,0.000148,0.00018,"126,130","44,082,900",7,
2018/5/28,0.000178,0.000181,0.000146,0.00016,"126,018","41,002,200",6,
2018/5/29,0.00016,0.000199,0.000144,0.000155,"255,667","36,720,000",5,
2018/5/30,0.000155,0.000198,0.00015,0.000195,"323,845","35,651,500",4,
2018/5/31,0.000194,0.000201,0.000109,0.000166,"668,727","44,783,500",3,
