Date,Open*,High,Low,Close**,Volume,Market Cap,,
2016-09-25,4.20E-09,4.69E-09,3.96E-09,3.90E-09,41,-,,633
2016-09-26,3.90E-09,4.29E-09,3.57E-09,3.60E-09,7,-,,632
2016-09-27,3.60E-09,4.84E-09,3.64E-09,3.70E-09,1,-,,631
2016-09-28,3.70E-09,4.39E-09,3.63E-09,4.30E-09,2,-,,630
2016-09-29,4.30E-09,4.84E-09,3.58E-09,3.50E-09,4,-,,629
2016-09-30,3.50E-09,4.47E-09,3.49E-09,4.30E-09,3,-,,628
2016-10-01,4.30E-09,4.73E-09,3.34E-09,4.60E-09,23,-,,627
2016-10-02,4.60E-09,4.67E-09,4.04E-09,4.20E-09,1,-,,626
2016-10-03,4.20E-09,4.72E-09,4.08E-09,4.00E-09,2,-,,625
2016-10-04,4.10E-09,4.84E-09,4.01E-09,4.70E-09,32,-,,624
2016-10-05,4.70E-09,7.06E-09,4.75E-09,6.40E-09,55,-,,623
2016-10-06,6.30E-09,6.96E-09,4.73E-09,5.00E-09,16,-,,622
2016-10-07,5.00E-09,5.48E-09,4.04E-09,5.00E-09,18,-,,621
2016-10-08,5.00E-09,5.33E-09,3.76E-09,3.80E-09,19,-,,620
2016-10-09,3.80E-09,4.70E-09,3.51E-09,4.10E-09,12,-,,619
2016-10-10,4.10E-09,7.69E-09,4.03E-09,4.20E-09,20,-,,618
2016-10-11,4.20E-09,5.30E-09,4.07E-09,4.10E-09,9,-,,617
2016-10-12,4.10E-09,5.05E-09,4.13E-09,4.60E-09,12,-,,616
2016-10-13,4.60E-09,4.68E-09,4.25E-09,4.30E-09,6,-,,615
2016-10-14,4.30E-09,5.09E-09,3.55E-09,4.50E-09,61,-,,614
2016-10-15,4.50E-09,6.66E-09,4.30E-09,4.30E-09,62,-,,613
2016-10-16,4.30E-09,5.46E-09,3.40E-09,3.70E-09,51,-,,612
2016-10-17,3.70E-09,4.91E-09,3.59E-09,3.90E-09,49,-,,611
2016-10-18,3.90E-09,4.52E-09,3.93E-09,4.20E-09,3,-,,610
2016-10-19,4.20E-09,4.59E-09,3.67E-09,4.00E-09,12,-,,609
2016-10-20,3.90E-09,4.68E-09,3.44E-09,4.30E-09,5,-,,608
2016-10-21,4.30E-09,4.66E-09,3.73E-09,4.40E-09,43,-,,607
2016-10-22,4.40E-09,4.52E-09,4.35E-09,4.40E-09,2,-,,606
2016-10-23,4.40E-09,4.50E-09,2.91E-09,3.70E-09,28,-,,605
2016-10-24,3.70E-09,3.99E-09,3.62E-09,3.80E-09,2,-,,604
2016-10-25,3.80E-09,4.23E-09,3.72E-09,4.10E-09,3,-,,603
2016-10-26,4.10E-09,4.28E-09,3.42E-09,3.40E-09,6,-,,602
2016-10-27,3.40E-09,4.19E-09,3.40E-09,3.40E-09,5,-,,601
2016-10-28,3.40E-09,4.38E-09,3.45E-09,4.00E-09,39,-,,600
2016-10-29,4.10E-09,4.68E-09,3.93E-09,4.00E-09,4,-,,599
2016-10-30,4.00E-09,4.23E-09,3.91E-09,4.10E-09,1,-,,598
2016-10-31,4.10E-09,4.15E-09,3.65E-09,3.80E-09,8,-,,597
2016-11-01,3.80E-09,4.39E-09,3.79E-09,3.80E-09,7,-,,596
2016-11-02,3.80E-09,4.41E-09,3.78E-09,4.40E-09,14,-,,595
2016-11-03,4.40E-09,4.62E-09,4.19E-09,4.10E-09,28,-,,594
2016-11-04,4.20E-09,4.51E-09,4.15E-09,4.30E-09,2,-,,593
2016-11-05,4.40E-09,4.50E-09,3.48E-09,4.40E-09,29,-,,592
2016-11-06,4.40E-09,4.54E-09,3.80E-09,3.80E-09,4,-,,591
2016-11-07,3.80E-09,4.66E-09,3.78E-09,4.40E-09,2,-,,590
2016-11-08,4.40E-09,4.56E-09,3.56E-09,3.60E-09,10,-,,589
2016-11-09,3.60E-09,4.52E-09,3.64E-09,4.50E-09,2,-,,588
2016-11-10,4.50E-09,4.58E-09,3.71E-09,3.80E-09,2,-,,587
2016-11-11,3.80E-09,4.19E-09,3.67E-09,3.60E-09,10,-,,586
2016-11-12,3.60E-09,3.91E-09,3.44E-09,3.80E-09,7,-,,585
2016-11-13,3.80E-09,3.99E-09,3.30E-09,3.30E-09,20,-,,584
2016-11-14,3.30E-09,3.93E-09,2.59E-09,3.40E-09,17,-,,583
2016-11-15,3.40E-09,3.41E-09,2.44E-09,3.30E-09,30,-,,582
2016-11-16,3.30E-09,4.18E-09,3.09E-09,3.30E-09,39,-,,581
2016-11-17,3.30E-09,3.99E-09,3.23E-09,3.20E-09,46,-,,580
2016-11-18,3.20E-09,3.54E-09,2.54E-09,2.50E-09,42,-,,579
2016-11-19,2.50E-09,3.46E-09,2.52E-09,3.30E-09,4,-,,578
2016-11-20,3.30E-09,3.47E-09,2.95E-09,3.40E-09,2,-,,577
2016-11-21,3.40E-09,3.46E-09,3.01E-09,3.10E-09,7,-,,576
2016-11-22,3.10E-09,3.38E-09,2.98E-09,3.30E-09,7,-,,575
2016-11-23,3.30E-09,3.54E-09,3.09E-09,3.40E-09,5,-,,574
2016-11-24,3.30E-09,3.49E-09,2.97E-09,3.40E-09,1,-,,573
2016-11-25,3.40E-09,3.52E-09,2.94E-09,2.90E-09,18,-,,572
2016-11-26,2.90E-09,3.19E-09,2.91E-09,3.10E-09,6,-,,571
2016-11-27,3.10E-09,3.54E-09,3.15E-09,3.40E-09,1,-,,570
2016-11-28,3.40E-09,3.58E-09,3.20E-09,3.20E-09,1,-,,569
2016-11-29,3.20E-09,3.34E-09,3.14E-09,3.20E-09,2,-,,568
2016-11-30,3.20E-09,3.30E-09,3.15E-09,3.10E-09,3,-,,567
2016-12-01,3.10E-09,3.46E-09,3.15E-09,3.30E-09,6,-,,566
2016-12-02,3.30E-09,3.49E-09,2.83E-09,3.10E-09,14,-,,565
2016-12-03,3.10E-09,3.15E-09,3.00E-09,3.10E-09,43,-,,564
2016-12-04,3.10E-09,3.25E-09,3.07E-09,3.20E-09,33,-,,563
2016-12-05,3.20E-09,3.38E-09,2.97E-09,3.30E-09,5,-,,562
2016-12-06,3.30E-09,3.40E-09,2.98E-09,3.20E-09,6,-,,561
2016-12-07,3.20E-09,3.42E-09,3.02E-09,3.10E-09,5,-,,560
2016-12-08,3.00E-09,3.80E-09,3.07E-09,3.20E-09,23,-,,559
2016-12-09,3.20E-09,4.28E-09,3.17E-09,3.30E-09,44,-,,558
2016-12-10,3.20E-09,3.57E-09,3.22E-09,3.40E-09,9,-,,557
2016-12-11,3.40E-09,3.58E-09,3.21E-09,3.50E-09,14,-,,556
2016-12-12,3.50E-09,3.73E-09,3.27E-09,3.60E-09,7,-,,555
2016-12-13,3.60E-09,3.66E-09,3.07E-09,3.00E-09,2,-,,554
2016-12-14,3.00E-09,3.69E-09,3.07E-09,3.40E-09,21,-,,553
2016-12-15,3.30E-09,3.66E-09,3.37E-09,3.30E-09,3,-,,552
2016-12-16,3.30E-09,3.67E-09,3.06E-09,3.20E-09,20,-,,551
2016-12-17,3.20E-09,3.41E-09,3.16E-09,3.10E-09,2,-,,550
2016-12-18,3.10E-09,3.38E-09,3.15E-09,3.30E-09,5,-,,549
2016-12-19,3.20E-09,3.72E-09,3.28E-09,3.60E-09,9,-,,548
2016-12-20,3.60E-09,3.71E-09,3.11E-09,3.30E-09,15,-,,547
2016-12-21,3.30E-09,3.84E-09,3.33E-09,3.80E-09,4,-,,546
2016-12-22,3.50E-09,4.38E-09,3.48E-09,4.00E-09,106,-,,545
2016-12-23,4.00E-09,5.01E-09,3.72E-09,4.10E-09,97,-,,544
2016-12-24,4.20E-09,4.46E-09,4.09E-09,4.10E-09,8,-,,543
2016-12-25,4.00E-09,5.53E-09,3.63E-09,4.50E-09,44,-,,542
2016-12-26,4.50E-09,5.65E-09,4.35E-09,4.80E-09,43,-,,541
2016-12-27,4.80E-09,4.98E-09,4.00E-09,4.10E-09,28,-,,540
2016-12-28,4.10E-09,4.62E-09,3.91E-09,4.20E-09,12,-,,539
2016-12-29,4.30E-09,4.89E-09,4.01E-09,4.40E-09,29,-,,538
2016-12-30,4.50E-09,5.23E-09,4.19E-09,4.70E-09,32,-,,537
2016-12-31,4.70E-09,5.51E-09,4.32E-09,5.10E-09,30,-,,536
2017-01-01,5.10E-09,5.50E-09,4.94E-09,5.40E-09,23,-,,535
2017-01-02,5.40E-09,6.45E-09,5.17E-09,5.50E-09,48,-,,534
2017-01-03,5.40E-09,6.31E-09,5.29E-09,5.80E-09,13,-,,533
2017-01-04,5.80E-09,6.18E-09,5.40E-09,5.80E-09,6,-,,532
2017-01-05,5.70E-09,6.15E-09,4.98E-09,5.00E-09,6,-,,531
2017-01-06,5.00E-09,5.54E-09,4.93E-09,4.90E-09,1,-,,530
2017-01-07,4.90E-09,5.29E-09,4.52E-09,4.90E-09,26,-,,529
2017-01-08,5.00E-09,5.03E-09,3.97E-09,4.10E-09,21,-,,528
2017-01-09,4.10E-09,4.73E-09,4.07E-09,4.20E-09,12,-,,527
2017-01-10,4.20E-09,4.73E-09,3.82E-09,4.70E-09,14,-,,526
2017-01-11,4.70E-09,4.73E-09,3.83E-09,4.20E-09,6,-,,525
2017-01-12,4.20E-09,4.30E-09,3.83E-09,4.00E-09,12,-,,524
2017-01-13,4.00E-09,4.46E-09,3.81E-09,3.90E-09,9,-,,523
2017-01-14,3.90E-09,4.96E-09,3.90E-09,4.30E-09,34,-,,522
2017-01-15,4.30E-09,5.31E-09,4.01E-09,5.10E-09,54,-,,521
2017-01-16,5.10E-09,7.35E-09,5.15E-09,5.10E-09,221,-,,520
2017-01-17,5.10E-09,6.74E-09,5.06E-09,6.20E-09,43,-,,519
2017-01-18,6.20E-09,6.77E-09,5.86E-09,5.90E-09,35,-,,518
2017-01-19,5.80E-09,6.49E-09,5.76E-09,6.10E-09,16,-,,517
2017-01-20,5.90E-09,7.55E-09,5.29E-09,5.60E-09,57,-,,516
2017-01-21,5.50E-09,7.54E-09,5.56E-09,6.40E-09,74,-,,515
2017-01-22,6.40E-09,7.87E-09,6.34E-09,6.60E-09,52,-,,514
2017-01-23,6.50E-09,8.35E-09,6.37E-09,7.20E-09,104,-,,513
2017-01-24,7.20E-09,9.00E-09,6.61E-09,7.30E-09,41,-,,512
2017-01-25,7.30E-09,9.02E-09,6.75E-09,8.10E-09,6,-,,511
2017-01-26,8.10E-09,9.29E-09,5.52E-09,7.30E-09,44,-,,510
2017-01-27,7.30E-09,8.23E-09,6.55E-09,7.60E-09,46,-,,509
2017-01-28,7.80E-09,8.38E-09,6.69E-09,7.70E-09,50,-,,508
2017-01-29,7.70E-09,9.39E-09,7.12E-09,7.70E-09,8,-,,507
2017-01-30,7.70E-09,9.26E-09,7.58E-09,7.90E-09,29,-,,506
2017-01-31,7.90E-09,9.11E-09,7.61E-09,8.00E-09,38,-,,505
2017-02-01,8.20E-09,1.05E-08,8.03E-09,9.40E-09,80,-,,504
2017-02-02,9.50E-09,1.04E-08,8.37E-09,9.20E-09,46,-,,503
2017-02-03,9.10E-09,9.52E-09,8.79E-09,9.10E-09,31,-,,502
2017-02-04,9.10E-09,1.04E-08,8.81E-09,9.70E-09,79,-,,501
2017-02-05,9.70E-09,1.89E-08,9.61E-09,1.29E-08,252,-,,500
2017-02-06,1.27E-08,1.52E-08,1.18E-08,1.29E-08,84,-,,499
2017-02-07,1.28E-08,1.41E-08,1.22E-08,1.24E-08,198,-,,498
2017-02-08,1.26E-08,1.50E-08,1.23E-08,1.45E-08,131,-,,497
2017-02-09,1.42E-08,1.51E-08,1.38E-08,1.40E-08,52,-,,496
2017-02-10,1.40E-08,1.90E-08,1.38E-08,1.54E-08,137,-,,495
2017-02-11,1.55E-08,1.75E-08,1.33E-08,1.41E-08,133,-,,494
2017-02-12,1.41E-08,1.59E-08,1.29E-08,1.37E-08,83,-,,493
2017-02-13,1.38E-08,1.44E-08,1.23E-08,1.31E-08,74,-,,492
2017-02-14,1.31E-08,1.50E-08,9.51E-09,1.25E-08,437,-,,491
2017-02-15,1.25E-08,1.27E-08,7.90E-09,1.01E-08,151,-,,490
2017-02-16,1.01E-08,1.17E-08,9.28E-09,1.07E-08,23,-,,489
2017-02-17,1.07E-08,1.17E-08,9.51E-09,9.60E-09,19,-,,488
2017-02-18,9.60E-09,1.14E-08,8.86E-09,9.90E-09,28,-,,487
2017-02-19,9.90E-09,1.13E-08,9.44E-09,9.60E-09,5,-,,486
2017-02-20,9.60E-09,1.09E-08,9.49E-09,1.04E-08,6,-,,485
2017-02-21,1.06E-08,1.13E-08,9.14E-09,9.40E-09,37,-,,484
2017-02-22,9.40E-09,1.11E-08,8.98E-09,1.01E-08,31,-,,483
2017-02-23,1.01E-08,1.10E-08,9.83E-09,1.09E-08,9,-,,482
2017-02-24,1.09E-08,1.15E-08,1.02E-08,1.05E-08,49,-,,481
2017-02-25,1.04E-08,1.23E-08,1.02E-08,1.09E-08,62,-,,480
2017-02-26,1.08E-08,1.27E-08,1.02E-08,1.17E-08,213,-,,479
2017-02-27,1.19E-08,1.28E-08,8.46E-09,1.09E-08,203,-,,478
2017-02-28,1.07E-08,1.23E-08,8.11E-09,1.20E-08,32,-,,477
2017-03-01,1.21E-08,1.40E-08,8.83E-09,9.70E-09,230,-,,476
2017-03-02,9.80E-09,1.34E-08,9.72E-09,1.02E-08,370,-,,475
2017-03-03,1.02E-08,1.24E-08,1.02E-08,1.13E-08,47,-,,474
2017-03-04,1.13E-08,1.24E-08,8.76E-09,1.08E-08,66,-,,473
2017-03-05,1.08E-08,1.17E-08,8.63E-09,9.90E-09,99,-,,472
2017-03-06,1.00E-08,1.17E-08,9.34E-09,1.04E-08,399,-,,471
2017-03-07,1.02E-08,1.15E-08,9.35E-09,9.50E-09,89,-,,470
2017-03-08,9.60E-09,1.13E-08,7.83E-09,8.10E-09,29,-,,469
2017-03-09,8.00E-09,1.07E-08,7.88E-09,9.70E-09,23,-,,468
2017-03-10,9.70E-09,1.06E-08,8.07E-09,8.50E-09,76,-,,467
2017-03-11,8.50E-09,9.81E-09,7.54E-09,8.50E-09,131,-,,466
2017-03-12,8.60E-09,1.01E-08,8.20E-09,1.01E-08,51,-,,465
2017-03-13,9.90E-09,1.23E-08,8.68E-09,1.07E-08,31,-,,464
2017-03-14,1.05E-08,1.08E-08,6.25E-09,6.20E-09,134,-,,463
2017-03-15,6.20E-09,9.85E-09,5.09E-09,5.40E-09,80,-,,462
2017-03-16,5.30E-09,9.31E-09,5.22E-09,6.60E-09,34,-,,461
2017-03-17,6.60E-09,9.59E-09,6.03E-09,7.70E-09,39,-,,460
2017-03-18,7.70E-09,8.51E-09,6.28E-09,6.50E-09,93,-,,459
2017-03-19,6.50E-09,9.21E-09,5.34E-09,8.30E-09,84,-,,458
2017-03-20,8.30E-09,8.62E-09,5.00E-09,5.70E-09,498,-,,457
2017-03-21,5.50E-09,9.58E-09,5.52E-09,9.40E-09,121,-,,456
2017-03-22,9.30E-09,9.48E-09,7.82E-09,9.40E-09,141,-,,455
2017-03-23,9.20E-09,9.52E-09,8.62E-09,9.00E-09,92,-,,454
2017-03-24,9.00E-09,1.07E-08,8.20E-09,1.01E-08,125,-,,453
2017-03-25,1.01E-08,1.07E-08,7.82E-09,1.00E-08,49,-,,452
2017-03-26,1.00E-08,1.02E-08,8.00E-09,8.60E-09,29,-,,451
2017-03-27,8.80E-09,1.12E-08,8.19E-09,9.30E-09,122,-,,450
2017-03-28,9.00E-09,1.08E-08,8.52E-09,1.01E-08,91,-,,449
2017-03-29,1.03E-08,1.08E-08,9.38E-09,1.03E-08,61,-,,448
2017-03-30,1.05E-08,1.31E-08,1.00E-08,1.19E-08,84,-,,447
2017-03-31,1.19E-08,1.44E-08,1.16E-08,1.24E-08,49,-,,446
2017-04-01,1.26E-08,1.38E-08,1.19E-08,1.23E-08,41,-,,445
2017-04-02,1.24E-08,1.97E-08,1.22E-08,1.82E-08,82,-,,444
2017-04-03,1.83E-08,2.10E-08,1.24E-08,1.38E-08,81,-,,443
2017-04-04,1.39E-08,1.77E-08,1.13E-08,1.19E-08,16,-,,442
2017-04-05,1.20E-08,1.71E-08,1.19E-08,1.33E-08,117,-,,441
2017-04-06,1.31E-08,1.62E-08,1.21E-08,1.29E-08,98,-,,440
2017-04-07,1.31E-08,1.44E-08,1.17E-08,1.34E-08,28,-,,439
2017-04-08,1.34E-08,1.53E-08,1.14E-08,1.53E-08,141,-,,438
2017-04-09,1.52E-08,1.53E-08,1.19E-08,1.25E-08,26,-,,437
2017-04-10,1.25E-08,1.51E-08,1.23E-08,1.51E-08,14,-,,436
2017-04-11,1.50E-08,1.56E-08,1.40E-08,1.50E-08,22,-,,435
2017-04-12,1.49E-08,1.65E-08,1.42E-08,1.64E-08,32,-,,434
2017-04-13,1.64E-08,1.73E-08,1.50E-08,1.50E-08,8,-,,433
2017-04-14,1.52E-08,1.81E-08,1.46E-08,1.69E-08,84,-,,432
2017-04-15,1.69E-08,1.72E-08,1.45E-08,1.63E-08,81,-,,431
2017-04-16,1.62E-08,1.87E-08,1.61E-08,1.84E-08,58,-,,430
2017-04-17,1.83E-08,1.96E-08,1.65E-08,1.65E-08,35,-,,429
2017-04-18,1.67E-08,1.84E-08,1.59E-08,1.67E-08,73,-,,428
2017-04-19,1.66E-08,1.84E-08,7.13E-09,1.03E-08,394,-,,427
2017-04-20,1.03E-08,1.51E-08,7.93E-09,9.40E-09,85,-,,426
2017-04-21,9.40E-09,1.12E-08,8.05E-09,8.10E-09,6,-,,425
2017-04-22,8.20E-09,1.12E-08,7.21E-09,9.50E-09,102,-,,424
2017-04-23,9.60E-09,1.16E-08,8.51E-09,1.06E-08,68,-,,423
2017-04-24,1.06E-08,1.22E-08,9.87E-09,1.00E-08,58,-,,422
2017-04-25,1.00E-08,1.29E-08,9.17E-09,9.10E-09,28,-,,421
2017-04-26,9.90E-09,1.21E-08,9.14E-09,1.10E-08,33,-,,420
2017-04-27,1.10E-08,1.17E-08,9.37E-09,1.00E-08,79,-,,419
2017-04-28,9.90E-09,1.13E-08,8.29E-09,8.30E-09,144,-,,418
2017-04-29,8.40E-09,1.31E-08,7.70E-09,1.30E-08,234,-,,417
2017-04-30,1.30E-08,1.31E-08,7.81E-09,8.90E-09,38,-,,416
2017-05-01,8.90E-09,1.07E-08,7.70E-09,9.90E-09,40,-,,415
2017-05-02,9.40E-09,9.58E-09,7.36E-09,7.40E-09,23,-,,414
2017-05-03,7.40E-09,1.05E-08,7.36E-09,9.00E-09,58,-,,413
2017-05-04,9.10E-09,1.17E-08,9.01E-09,1.01E-08,1,-,,412
2017-05-05,1.00E-08,1.34E-08,1.00E-08,1.18E-08,2,-,,411
2017-05-06,1.17E-08,1.82E-08,1.18E-08,1.52E-08,124,-,,410
2017-05-07,1.53E-08,2.39E-08,1.51E-08,1.69E-08,68,-,,409
2017-05-08,1.73E-08,2.26E-08,1.62E-08,2.25E-08,154,-,,408
2017-05-09,2.27E-08,2.27E-08,1.34E-08,1.61E-08,68,-,,407
2017-05-10,1.62E-08,1.95E-08,1.54E-08,1.55E-08,4,-,,406
2017-05-11,1.55E-08,2.09E-08,1.52E-08,1.90E-08,26,-,,405
2017-05-12,1.89E-08,1.96E-08,1.63E-08,1.63E-08,1,-,,404
2017-05-13,1.63E-08,1.81E-08,1.40E-08,1.48E-08,7,-,,403
2017-05-14,1.48E-08,2.01E-08,1.30E-08,2.00E-08,38,-,,402
2017-05-15,2.00E-08,2.01E-08,1.34E-08,1.66E-08,2,-,,401
2017-05-16,1.66E-08,1.89E-08,1.25E-08,1.89E-08,71,-,,400
2017-05-17,1.89E-08,2.62E-08,1.52E-08,1.87E-08,98,-,,399
2017-05-18,1.87E-08,3.04E-08,1.87E-08,2.92E-08,78,-,,398
2017-05-19,2.92E-08,3.06E-08,2.33E-08,3.04E-08,46,-,,397
2017-05-20,3.04E-08,3.38E-08,2.73E-08,3.36E-08,67,-,,396
2017-05-21,3.36E-08,4.79E-08,2.59E-08,3.02E-08,309,-,,395
2017-05-22,3.00E-08,6.35E-08,3.00E-08,4.64E-08,179,-,,394
2017-05-23,4.64E-08,7.34E-08,4.47E-08,6.82E-08,200,-,,393
2017-05-24,6.82E-08,8.07E-08,5.01E-08,5.07E-08,234,-,,392
2017-05-25,5.07E-08,7.22E-08,4.56E-08,4.63E-08,135,-,,391
2017-05-26,4.63E-08,7.61E-08,3.91E-08,4.60E-08,546,-,,390
2017-05-27,4.60E-08,4.73E-08,3.12E-08,3.98E-08,118,-,,389
2017-05-28,3.98E-08,7.25E-08,3.58E-08,6.26E-08,884,-,,388
2017-05-29,6.26E-08,7.94E-08,4.63E-08,5.19E-08,849,-,,387
2017-05-30,5.18E-08,8.47E-08,4.04E-08,6.41E-08,"1,165",-,,386
2017-05-31,6.42E-08,7.83E-08,5.83E-08,6.32E-08,575,-,,385
2017-06-01,6.30E-08,7.71E-08,5.55E-08,6.77E-08,325,-,,384
2017-06-02,7.36E-08,7.98E-08,5.28E-08,7.66E-08,986,-,,383
2017-06-03,7.70E-08,7.85E-08,6.17E-08,7.75E-08,177,-,,382
2017-06-04,7.75E-08,7.92E-08,5.76E-08,7.03E-08,125,-,,381
2017-06-05,7.03E-08,7.86E-08,5.18E-08,7.15E-08,439,-,,380
2017-06-06,6.93E-08,0.000001,6.14E-08,7.27E-08,195,-,,379
2017-06-07,7.27E-08,7.92E-08,6.00E-08,6.98E-08,431,-,,378
2017-06-08,6.98E-08,9.89E-08,6.05E-08,9.88E-08,"2,175",-,,377
2017-06-09,9.88E-08,1.96E-07,8.18E-08,1.76E-07,"3,319",-,,376
2017-06-10,1.76E-07,2.13E-07,1.00E-07,1.45E-07,"2,961",-,,375
2017-06-11,1.45E-07,1.45E-07,9.59E-08,1.28E-07,"2,572",-,,374
2017-06-12,1.28E-07,1.44E-07,9.75E-08,1.39E-07,"1,160",-,,373
2017-06-13,1.39E-07,1.67E-07,1.07E-07,1.44E-07,"1,267",-,,372
2017-06-14,1.44E-07,1.89E-07,1.38E-07,1.78E-07,"1,504",-,,371
2017-06-15,1.38E-07,1.94E-07,1.38E-07,1.92E-07,"1,719",-,,370
2017-06-16,1.92E-07,1.98E-07,1.56E-07,1.58E-07,"1,055",-,,369
2017-06-17,1.67E-07,1.98E-07,1.52E-07,1.79E-07,"1,558",-,,368
2017-06-18,1.79E-07,1.99E-07,1.58E-07,1.60E-07,952,-,,367
2017-06-19,1.60E-07,1.84E-07,1.57E-07,1.72E-07,813,-,,366
2017-06-20,1.71E-07,1.99E-07,1.61E-07,1.98E-07,"1,715",-,,365
2017-06-21,1.98E-07,2.09E-07,1.66E-07,1.88E-07,956,-,,364
2017-06-22,1.75E-07,1.91E-07,1.25E-07,1.53E-07,"2,292",-,,363
2017-06-23,1.26E-07,1.73E-07,1.24E-07,1.64E-07,"1,586",-,,362
2017-06-24,1.64E-07,1.87E-07,1.47E-07,1.51E-07,"2,063",-,,361
2017-06-25,1.51E-07,1.82E-07,1.47E-07,1.50E-07,"1,252",-,,360
2017-06-26,1.48E-07,1.68E-07,1.13E-07,1.23E-07,"1,205",-,,359
2017-06-27,1.23E-07,1.44E-07,9.74E-08,1.14E-07,642,-,,358
2017-06-28,1.17E-07,1.31E-07,1.02E-07,1.11E-07,495,-,,357
2017-06-29,1.11E-07,1.28E-07,1.04E-07,1.20E-07,"1,408",-,,356
2017-06-30,1.21E-07,1.23E-07,1.07E-07,1.11E-07,804,-,,355
2017-07-01,1.13E-07,1.14E-07,9.52E-08,9.51E-08,687,-,,354
2017-07-02,9.51E-08,1.08E-07,9.38E-08,9.90E-08,589,-,,353
2017-07-03,9.84E-08,1.17E-07,7.85E-08,1.07E-07,"2,160",-,,352
2017-07-04,1.07E-07,1.15E-07,1.02E-07,1.02E-07,841,-,,351
2017-07-05,1.03E-07,1.22E-07,9.98E-08,1.19E-07,976,-,,350
2017-07-06,1.19E-07,1.21E-07,1.07E-07,1.11E-07,794,-,,349
2017-07-07,1.10E-07,1.19E-07,1.04E-07,1.06E-07,771,-,,348
2017-07-08,1.06E-07,1.56E-07,9.99E-08,1.42E-07,"3,552",-,,347
2017-07-09,1.42E-07,1.51E-07,1.33E-07,1.40E-07,484,-,,346
2017-07-10,1.40E-07,1.46E-07,7.36E-08,8.63E-08,"2,353",-,,345
2017-07-11,8.58E-08,1.12E-07,7.09E-08,9.67E-08,740,-,,344
2017-07-12,9.68E-08,1.01E-07,7.56E-08,8.87E-08,427,-,,343
2017-07-13,8.87E-08,9.96E-08,7.59E-08,9.62E-08,555,-,,342
2017-07-14,9.63E-08,1.06E-07,7.39E-08,7.41E-08,986,-,,341
2017-07-15,7.41E-08,9.87E-08,6.99E-08,8.72E-08,732,-,,340
2017-07-16,8.74E-08,9.62E-08,7.06E-08,7.71E-08,842,-,,339
2017-07-17,8.32E-08,9.40E-08,7.44E-08,9.08E-08,"1,487",-,,338
2017-07-18,9.22E-08,1.19E-07,8.48E-08,1.16E-07,"1,195",-,,337
2017-07-19,1.16E-07,1.30E-07,1.08E-07,1.10E-07,916,-,,336
2017-07-20,1.12E-07,1.35E-07,1.06E-07,1.31E-07,"1,140",-,,335
2017-07-21,1.31E-07,1.40E-07,1.17E-07,1.26E-07,"1,712",-,,334
2017-07-22,1.26E-07,1.53E-07,1.11E-07,1.39E-07,"2,082",-,,333
2017-07-23,1.39E-07,1.64E-07,1.23E-07,1.49E-07,"1,760",-,,332
2017-07-24,1.49E-07,1.53E-07,1.34E-07,1.49E-07,411,-,,331
2017-07-25,1.49E-07,1.50E-07,1.16E-07,1.28E-07,958,-,,330
2017-07-26,1.27E-07,1.59E-07,1.15E-07,1.46E-07,"2,939",-,,329
2017-07-27,1.47E-07,1.48E-07,1.29E-07,1.35E-07,"2,159",-,,328
2017-07-28,1.40E-07,1.55E-07,1.31E-07,1.45E-07,"1,999",-,,327
2017-07-29,1.42E-07,1.51E-07,1.29E-07,1.48E-07,"1,404",-,,326
2017-07-30,1.48E-07,1.81E-07,1.46E-07,1.81E-07,"3,791",-,,325
2017-07-31,1.81E-07,1.88E-07,1.51E-07,1.51E-07,"2,293",-,,324
2017-08-01,1.55E-07,1.74E-07,1.52E-07,1.67E-07,"1,074",-,,323
2017-08-02,1.67E-07,1.74E-07,1.36E-07,1.51E-07,"3,001",-,,322
2017-08-03,1.52E-07,1.68E-07,1.24E-07,1.25E-07,"1,913",-,,321
2017-08-04,1.26E-07,1.66E-07,1.15E-07,1.54E-07,"4,115",-,,320
2017-08-05,1.54E-07,1.72E-07,1.39E-07,1.61E-07,"1,356",-,,319
2017-08-06,1.62E-07,1.73E-07,1.46E-07,1.54E-07,"2,135",-,,318
2017-08-07,1.54E-07,1.63E-07,1.13E-07,1.29E-07,"2,727",-,,317
2017-08-08,1.28E-07,1.52E-07,1.21E-07,1.40E-07,"2,185",-,,316
2017-08-09,1.37E-07,1.47E-07,1.28E-07,1.43E-07,"1,757",-,,315
2017-08-10,1.43E-07,1.43E-07,1.26E-07,1.37E-07,994,-,,314
2017-08-11,1.37E-07,1.37E-07,1.26E-07,1.32E-07,"1,086",-,,313
2017-08-12,1.32E-07,1.40E-07,1.16E-07,1.22E-07,"1,657",-,,312
2017-08-13,1.23E-07,1.51E-07,1.17E-07,1.29E-07,"1,410",-,,311
2017-08-14,1.25E-07,1.30E-07,1.16E-07,1.22E-07,"3,213",-,,310
2017-08-15,1.22E-07,1.26E-07,1.04E-07,1.19E-07,"1,089",-,,309
2017-08-16,1.18E-07,1.24E-07,1.08E-07,1.21E-07,"2,322",-,,308
2017-08-17,1.21E-07,1.21E-07,1.04E-07,1.15E-07,"1,896",-,,307
2017-08-18,1.14E-07,1.15E-07,1.01E-07,1.05E-07,"2,580",-,,306
2017-08-19,1.05E-07,1.09E-07,6.34E-08,7.12E-08,"3,437",-,,305
